
Sequência de referências de páginas:

67,94,42,95,27,29,10,22,52,68,
82,64,69,16,97,47,54,37,13,4,
33,70,60,28,94,57,68,80,17,37,
60,30,97,8,47,84,82,3,58,73,
53,1,38,9,62,26,16,50,4,42,


Sequência de referências de páginas:

5,48,63,30,89,70,42,97,0,49,
16,21,17,39,8,83,59,75,22,71,
33,7,33,95,60,65,20,14,71,76,
22,87,14,86,86,64,6,85,41,56,
92,80,60,52,35,32,91,89,52,84,
92,9,8,4,62,97,54,43,36,37,
66,23,81,78,66,4,17,87,13,40,
32,43,42,63,14,44,34,25,27,16,
25,91,7,21,35,77,34,59,26,80,
7,17,68,21,76,81,95,48,88,97,


Sequência de referências de páginas:

36,26,60,78,39,41,96,23,71,83,
86,4,27,3,46,52,35,8,8,87,
75,32,4,31,32,57,69,0,0,95,
56,62,86,20,10,27,20,11,14,42,
89,18,14,86,95,16,16,2,63,66,
93,99,13,9,10,18,53,62,74,55,
83,99,93,44,59,52,24,17,15,50,
55,21,61,76,22,41,98,6,39,47,
5,26,35,64,74,35,24,92,50,45,
38,15,17,74,68,11,6,4,91,48,


Sequência de referências de páginas:

56,82,30,36,37,66,54,25,86,11,
18,55,15,74,28,98,84,52,31,62,
30,0,6,6,95,77,65,82,79,52,
79,59,55,11,52,10,48,98,79,16,
22,75,30,3,68,83,73,48,89,3,
68,8,86,90,58,13,87,0,31,58,
19,49,86,15,98,35,14,7,11,38,
43,69,88,73,62,4,94,69,68,75,
70,92,4,8,31,42,6,52,54,22,
74,77,62,73,42,8,66,2,71,31,


Sequência de referências de páginas:

52,87,48,93,30,10,93,97,54,58,
14,92,36,78,59,64,64,67,11,68,
98,56,19,53,5,10,55,17,8,94,
47,47,66,85,13,23,31,62,13,99,
14,79,0,76,62,49,66,41,30,28,
9,48,40,70,57,0,75,29,46,17,
77,37,87,65,18,10,10,49,86,16,
43,50,37,77,62,88,21,25,37,78,
66,59,74,43,92,13,21,74,26,26,
55,73,92,70,92,87,6,3,77,40,


Sequência de referências de páginas:

81,84,68,96,44,61,7,27,7,98,
96,51,77,91,16,59,58,61,43,51,
91,4,20,86,12,56,20,89,64,88,
0,48,65,83,37,58,11,10,68,19,
59,56,79,37,46,4,77,25,6,57,
77,2,27,73,55,70,32,62,70,52,
45,85,53,80,23,2,82,10,87,31,
77,47,51,56,35,68,15,78,45,55,
59,20,82,86,8,36,38,74,45,49,
76,13,24,37,51,3,79,79,48,4,


Sequência de referências de páginas:

58,25,66,96,8,12,59,50,35,7,
21,64,33,6,43,86,6,16,15,39,
27,35,75,40,65,89,82,21,69,8,
45,44,43,80,83,74,79,70,54,86,
6,91,40,83,36,19,8,82,56,30,
45,71,96,6,19,18,30,43,70,35,
97,12,14,86,80,6,35,95,32,20,
32,4,75,9,79,44,30,14,63,67,
10,59,76,23,26,21,66,46,17,57,
2,87,88,56,28,62,31,93,52,75,


Sequência de referências de páginas:

54,30,16,27,31,51,51,75,89,91,
99,42,9,84,77,79,1,46,35,41,
95,17,50,44,87,71,81,25,28,54,
29,50,17,2,28,72,14,93,39,52,
98,28,93,12,87,96,64,68,5,32,
2,28,94,77,19,67,52,41,92,81,
54,24,13,27,5,60,17,67,92,97,
51,57,28,73,77,33,12,53,8,34,
75,9,69,15,10,94,94,64,34,1,
29,29,80,23,38,58,7,53,27,5,


Sequência de referências de páginas:

57,61,33,89,40,36,76,20,32,51,
21,9,46,16,45,77,92,65,28,99,
66,51,88,80,36,43,6,37,33,26,
19,17,7,61,83,61,18,85,19,65,
34,5,77,82,19,64,8,36,14,64,
94,7,77,22,73,93,74,13,73,44,
19,59,90,98,29,53,41,28,15,70,
46,83,7,37,36,88,37,28,39,16,
54,61,80,98,78,61,38,65,62,55,
19,56,61,24,78,9,36,50,35,81,


Sequência de referências de páginas:

75,78,1,32,39,65,9,16,75,39,
5,44,73,6,64,16,69,83,36,53,
83,24,77,9,12,73,92,6,57,28,
40,74,82,81,36,86,64,83,0,90,
4,6,54,47,74,83,88,38,96,87,
36,28,3,63,23,12,12,61,9,95,
7,97,97,67,0,61,6,51,45,20,
91,14,13,92,62,86,15,5,70,39,
48,99,89,75,54,94,49,37,20,73,
82,31,20,1,68,90,95,22,78,88,


Sequência de referências de páginas:

48,74,21,45,52,83,70,52,36,1,
28,61,37,46,28,95,54,78,61,25,
57,56,53,28,48,72,6,31,10,98,
32,82,17,53,25,65,28,88,73,98,
43,23,60,57,67,94,67,82,21,44,
2,58,20,27,45,64,66,96,51,90,
29,5,75,57,61,31,74,2,40,32,
75,31,40,92,10,3,59,75,80,65,
85,19,70,56,83,7,52,55,11,87,
97,22,14,44,50,79,20,15,95,80,


Sequência de referências de páginas:

24,24,40,39,23,51,12,28,56,41,
63,27,42,20,27,1,85,33,42,86,
47,83,16,14,56,44,23,70,10,54,
45,28,67,35,82,48,85,57,88,60,
21,90,47,37,77,78,46,81,79,48,
6,86,48,54,52,41,57,8,4,46,
55,44,97,6,13,60,39,31,41,58,
82,77,38,11,97,35,16,57,77,93,
19,32,92,91,96,9,8,81,24,38,
33,96,91,74,70,73,21,3,66,0,


Sequência de referências de páginas:

2,21,45,0,36,54,68,97,30,86,
85,79,32,32,45,85,47,95,26,55,
82,29,27,36,81,83,96,97,60,46,
26,21,41,83,32,85,39,43,17,88,
12,42,1,41,58,56,79,10,83,93,
76,41,60,20,29,93,76,36,42,35,
12,91,67,34,59,70,67,2,59,35,
25,0,87,3,91,67,12,23,21,16,
18,87,33,61,39,70,68,24,49,16,
85,45,59,96,95,85,9,84,6,51,


Sequência de referências de páginas:

97,49,27,28,21,59,57,56,11,45,
95,97,91,5,72,29,81,57,95,33,
71,51,80,14,0,45,79,1,53,96,
44,51,60,23,11,73,12,88,36,54,
29,58,85,87,10,16,69,44,23,54,
50,54,58,4,37,61,87,58,16,44,
17,40,48,93,53,23,0,84,63,29,
90,76,90,75,49,6,94,92,96,85,
71,51,84,34,40,90,86,66,1,47,
69,90,97,77,64,21,21,0,14,61,


Sequência de referências de páginas:

63,15,67,16,54,79,54,28,14,74,
2,99,80,40,8,39,46,33,31,43,
94,50,85,84,45,3,71,86,61,82,
64,71,65,20,58,55,90,43,33,33,
0,80,15,20,69,54,32,5,44,98,
1,5,67,25,46,46,24,64,45,98,
20,29,54,2,81,19,83,20,19,58,
82,32,84,65,69,91,23,14,38,19,
70,45,35,67,71,98,46,75,2,62,
75,97,42,23,83,82,81,15,59,41,


Sequência de referências de páginas:

78,66,59,4,85,87,71,97,45,41,
57,65,11,69,52,3,49,97,63,30,
48,70,53,87,46,35,46,70,87,67,
64,96,13,58,89,4,57,0,48,13,
57,65,39,92,1,66,78,34,29,41,
54,33,28,61,66,60,32,41,10,88,
19,30,11,36,75,82,51,52,3,53,
21,16,74,74,87,37,58,51,78,44,
83,46,70,56,89,52,52,49,86,36,
67,90,83,54,27,71,54,77,54,98,


Sequência de referências de páginas:

17,84,96,53,88,53,34,39,13,83,
79,32,6,63,63,75,14,78,18,75,
64,46,71,48,18,29,49,29,21,81,
93,42,0,65,6,2,73,33,58,58,
10,66,61,49,26,21,43,59,7,26,
93,70,45,76,40,48,35,36,70,59,
43,61,36,50,32,47,23,87,33,30,
0,10,3,8,83,20,14,64,65,5,
5,4,46,72,49,0,64,49,12,26,
99,14,60,24,73,75,82,22,82,15,


Sequência de referências de páginas:

34,32,9,80,9,95,20,8,74,25,
15,84,36,54,16,59,89,89,21,91,
24,57,76,75,57,36,24,45,18,14,
59,85,85,83,96,33,37,13,64,45,
12,73,28,67,6,12,55,48,72,93,
7,90,20,27,90,95,57,83,74,30,
86,67,19,23,25,50,27,71,9,48,
84,0,60,86,93,48,13,99,11,67,
53,13,90,58,30,38,40,45,66,49,
30,71,60,16,88,64,13,82,60,41,


Sequência de referências de páginas:

40,92,43,30,1,42,46,77,99,94,
18,54,63,14,38,20,39,68,59,25,
4,61,7,36,33,95,89,41,26,34,
16,41,1,68,71,40,97,90,33,55,
1,83,80,11,47,64,63,67,9,8,
50,43,34,94,60,71,23,12,95,31,
47,14,29,82,86,22,15,91,76,7,
29,13,79,79,67,8,2,10,50,18,
41,30,10,26,16,29,24,90,22,77,
19,54,76,14,91,52,27,86,78,74,


Sequência de referências de páginas:

60,14,16,52,59,0,69,54,17,85,
94,45,10,50,6,39,56,3,51,56,
95,42,92,63,32,17,14,40,4,92,
22,51,91,55,10,85,23,47,61,49,
91,71,83,60,43,81,86,61,12,24,
69,56,70,83,41,26,82,54,23,57,
84,79,3,44,73,23,30,17,19,44,
26,29,32,89,36,6,96,18,86,58,
25,13,47,37,26,38,19,78,11,41,
7,7,48,6,96,90,35,91,74,49,


Sequência de referências de páginas:

23,90,27,22,57,54,84,89,65,82,
51,40,31,70,26,13,10,27,28,57,
10,79,96,89,4,91,75,67,7,38,
80,17,15,40,20,13,34,73,94,12,
4,2,9,72,79,40,53,16,70,52,
61,95,94,75,57,76,55,1,60,42,
19,2,87,14,38,9,95,34,29,77,
63,44,81,83,36,61,92,18,31,39,
38,67,93,39,21,86,81,95,77,14,
74,44,39,17,65,68,44,18,76,62,


Sequência de referências de páginas:

41,11,60,72,88,9,48,8,48,57,
8,52,87,75,45,69,82,9,0,1,
4,82,58,82,32,48,89,81,94,38,
58,28,65,42,37,55,19,54,70,26,
49,85,17,15,56,45,1,32,91,62,
31,56,6,26,97,77,16,69,42,46,
36,7,77,99,28,9,33,79,90,6,
31,72,65,3,83,96,93,3,28,31,
90,65,44,57,82,80,8,51,75,46,
0,77,86,33,70,39,49,39,80,71,


Sequência de referências de páginas:

5,98,21,91,30,33,65,68,75,12,
86,27,64,66,88,71,8,99,2,26,
81,76,27,88,87,21,49,93,42,8,
13,7,18,83,50,90,66,71,44,98,
97,31,88,54,92,90,55,63,68,35,
65,32,78,63,21,20,71,18,35,76,
17,82,1,93,35,43,68,86,23,38,
64,7,77,24,42,44,56,53,36,0,
7,39,98,46,80,69,15,27,70,55,
30,33,77,60,92,26,28,58,39,96,


Sequência de referências de páginas:

53,11,56,32,71,36,95,75,14,30,
57,45,84,30,22,95,48,95,34,20,
35,89,63,37,33,27,28,21,60,95,
65,57,42,18,93,0,10,37,3,91,
81,83,71,61,52,73,42,14,31,20,
35,12,9,81,37,48,79,67,38,22,
16,71,68,96,87,96,35,77,79,99,
9,72,74,53,24,91,71,56,8,62,
17,38,80,81,23,98,37,50,58,60,
84,11,96,82,83,81,34,7,85,19,


Sequência de referências de páginas:

52,6,97,58,95,47,25,33,47,24,
57,99,64,15,6,90,91,87,22,88,
40,23,29,43,64,21,8,31,39,9,
53,47,96,79,9,55,66,80,18,48,
85,33,75,57,78,37,2,73,88,23,
32,15,81,60,3,76,57,1,80,4,
82,5,57,16,83,13,72,3,56,23,
68,24,30,20,42,51,77,24,73,69,
73,54,63,88,60,81,69,88,62,2,
60,62,32,48,92,44,3,24,99,54,


Sequência de referências de páginas:

86,72,27,43,19,11,64,66,94,88,
3,64,40,24,5,55,61,12,3,86,
71,64,16,35,69,26,17,96,32,95,
55,44,23,77,60,69,48,24,89,15,
78,99,15,40,81,60,37,66,77,14,
6,8,42,91,1,90,43,73,6,90,
3,22,52,92,97,6,59,2,71,29,
98,8,32,69,94,73,52,68,86,56,
8,41,92,78,54,41,99,73,37,3,
25,51,59,87,37,34,12,14,83,15,


Sequência de referências de páginas:

91,36,26,73,85,62,86,18,71,86,
85,24,65,30,84,35,34,26,67,39,
11,58,44,11,49,33,84,99,65,24,
35,51,68,54,45,39,87,80,51,51,
48,78,4,35,15,67,68,38,9,33,
77,45,84,80,25,37,33,99,77,14,
72,45,59,65,70,67,26,90,31,58,
66,8,25,44,26,64,39,13,40,28,
18,33,24,83,60,51,65,20,73,33,
95,98,15,21,45,46,14,32,60,55,


Sequência de referências de páginas:

99,94,10,1,48,54,77,41,12,76,
30,0,13,54,29,45,96,21,32,33,
73,1,58,85,3,8,38,23,72,44,
3,49,88,54,32,92,19,5,57,5,
80,91,22,33,42,77,62,62,40,74,
96,61,44,85,94,41,30,55,49,69,
56,77,35,95,29,44,10,64,82,84,
1,46,26,50,21,12,55,40,28,86,
45,89,43,98,25,14,24,71,64,80,
3,85,28,67,48,35,8,96,90,5,


Sequência de referências de páginas:

53,75,99,83,81,17,18,76,85,17,
2,81,11,4,31,64,56,57,72,24,
38,81,43,9,17,90,73,93,84,40,
63,77,80,69,28,18,44,38,0,58,
14,39,31,53,94,72,75,15,89,12,
0,5,91,47,8,86,87,83,4,54,
59,22,2,92,89,93,42,79,74,95,
57,0,59,9,0,15,45,54,77,49,
51,46,26,10,19,5,83,87,33,91,
31,86,20,22,73,20,40,78,51,7,


Sequência de referências de páginas:

62,21,40,63,92,8,88,37,83,26,
26,0,35,29,76,46,34,38,9,97,
28,18,63,57,17,43,68,19,64,52,
40,6,10,14,52,41,92,7,99,85,
82,22,31,58,64,76,81,52,94,33,
94,15,53,35,90,22,22,17,55,11,
82,72,79,96,39,95,83,19,12,73,
27,77,85,4,5,28,1,25,52,4,
41,8,92,6,28,86,72,80,22,91,
13,54,66,2,5,13,88,34,8,73,


Sequência de referências de páginas:

97,39,76,46,81,59,71,11,37,80,
43,84,94,30,1,55,0,62,10,97,
16,80,8,91,83,58,34,19,62,20,
59,48,44,87,90,96,28,51,9,46,
64,60,9,50,59,0,51,70,95,63,
45,87,18,80,97,64,61,98,8,85,
51,14,26,17,48,35,96,53,64,83,
37,75,22,81,15,14,34,89,2,0,
90,42,96,30,58,48,56,66,75,21,
11,78,63,29,26,63,72,97,77,56,


Sequência de referências de páginas:

52,48,83,8,98,66,5,34,72,48,
42,61,61,39,20,74,54,44,91,0,
5,35,70,67,20,0,2,22,53,92,
50,92,18,11,54,46,77,56,57,32,
27,96,85,4,19,70,22,47,2,6,
31,7,23,79,33,31,56,36,3,27,
91,49,71,9,26,65,20,98,44,71,
90,45,28,97,96,95,78,89,75,21,
2,47,75,32,74,62,78,66,91,18,
44,28,14,74,17,46,76,14,43,65,


Sequência de referências de páginas:

22,36,28,86,69,70,3,36,0,18,
96,76,34,54,89,3,23,75,91,0,
78,80,34,55,75,76,38,6,13,76,
21,63,67,91,75,98,63,42,87,3,
25,87,12,43,92,72,40,93,76,19,
26,21,32,87,43,69,29,91,39,10,
77,14,68,4,28,31,58,89,67,68,
18,16,47,94,55,15,75,25,37,88,
71,85,72,65,78,42,25,40,10,12,
72,57,24,77,61,87,29,97,43,12,


Sequência de referências de páginas:

46,1,79,65,36,11,59,63,28,14,
74,76,34,63,47,33,67,87,72,16,
64,29,5,93,4,88,89,7,84,88,
48,17,76,54,68,67,3,90,91,25,
91,48,14,77,33,9,98,47,69,78,
98,12,70,19,86,58,37,38,9,46,
63,32,83,32,41,0,90,80,1,19,
39,37,67,5,71,44,97,36,76,76,
40,14,22,10,41,25,48,52,60,29,
69,80,6,75,93,60,90,8,82,81,


Sequência de referências de páginas:

96,92,95,54,6,76,90,48,83,33,
19,53,60,72,18,67,88,68,49,65,
40,63,0,39,23,57,35,16,1,85,
7,50,48,62,36,12,4,19,98,86,
3,67,56,25,31,75,52,68,59,21,
63,84,35,99,26,12,6,97,50,99,
10,42,49,42,78,64,67,64,33,95,
68,82,54,87,6,59,57,34,32,89,
12,42,36,91,11,96,83,80,25,79,
69,30,60,27,11,56,1,91,97,8,


Sequência de referências de páginas:

75,4,82,62,53,8,73,9,6,57,
76,90,31,14,19,42,79,27,24,26,
90,44,90,22,45,27,34,46,24,18,
86,34,10,92,51,32,84,74,33,65,
32,16,7,59,49,91,91,97,54,54,
50,78,61,5,48,21,79,35,70,36,
90,67,78,12,7,86,93,94,4,94,
71,32,10,79,86,25,6,56,84,37,
49,37,79,21,21,14,61,92,45,69,
49,8,43,83,86,97,32,51,81,65,


Sequência de referências de páginas:

61,5,42,95,4,81,16,2,76,51,
21,59,47,54,10,24,98,74,36,35,
36,91,77,25,1,86,48,72,15,5,
60,25,56,23,36,74,82,51,15,92,
97,84,72,30,39,61,80,85,45,3,
73,4,1,65,23,35,17,86,95,5,
94,42,40,6,22,95,27,32,95,81,
57,1,43,21,64,47,89,16,23,76,
36,43,86,74,16,83,53,65,27,85,
50,6,60,54,34,75,12,56,88,53,


Sequência de referências de páginas:

3,71,1,22,1,58,91,18,27,46,
25,7,51,74,72,3,92,52,16,46,
75,84,36,41,44,52,50,70,8,17,
36,69,51,43,38,2,95,59,66,47,
99,48,54,46,91,1,4,36,16,49,
90,60,98,71,20,4,29,36,42,45,
69,49,39,94,88,39,26,74,62,97,
87,86,92,24,57,22,47,34,76,70,
2,82,58,6,12,34,10,33,0,52,
12,75,53,11,25,96,97,13,39,37,


Sequência de referências de páginas:

92,42,66,33,76,95,68,33,92,99,
72,38,41,84,33,49,22,91,66,50,
47,90,84,44,90,26,80,3,62,86,
14,30,10,72,71,57,93,54,9,18,
83,36,37,91,38,79,67,82,1,64,
89,93,14,42,71,1,64,41,97,81,
43,39,5,11,69,90,41,64,60,40,
57,39,12,49,65,67,72,12,77,74,
51,24,96,96,13,83,45,59,6,59,
9,83,39,41,81,25,38,68,92,83,


Sequência de referências de páginas:

5,42,60,34,87,13,73,21,89,51,
32,39,70,26,66,89,9,8,68,92,
18,34,27,47,19,17,42,7,93,78,
52,10,36,51,87,60,1,95,91,71,
11,97,63,94,89,9,0,37,97,49,
70,24,83,11,57,76,88,16,42,84,
62,97,81,99,83,23,8,8,65,95,
59,4,50,32,87,0,45,48,28,31,
97,10,56,10,55,94,39,52,43,6,
90,17,98,51,12,36,13,37,20,20,


Sequência de referências de páginas:

96,22,5,38,79,72,90,92,3,54,
32,67,2,15,72,79,22,17,76,12,
82,82,91,15,80,59,74,6,12,40,
92,99,5,67,20,82,30,28,54,2,
36,33,49,10,88,61,93,55,43,98,
38,1,0,90,42,69,0,78,99,75,
42,52,26,37,66,99,46,73,55,3,
98,72,25,25,71,11,83,35,6,91,
56,54,26,17,92,99,1,0,10,68,
34,50,86,95,39,57,78,58,14,31,


Sequência de referências de páginas:

61,90,26,80,17,1,52,10,19,26,
86,86,29,79,5,22,77,72,80,0,
45,10,25,62,34,47,46,60,2,83,
99,90,84,55,35,25,66,46,66,79,
89,6,45,14,59,24,91,38,42,99,
9,25,10,23,32,61,99,49,57,58,
84,93,45,53,27,82,41,29,7,4,
41,1,50,9,15,31,1,87,89,48,
21,26,66,78,22,44,1,66,94,78,
57,79,84,24,70,52,86,98,88,99,


Sequência de referências de páginas:

64,60,64,24,73,14,40,21,88,9,
42,36,85,66,47,63,79,9,93,3,
74,65,9,46,55,25,49,59,37,93,
5,7,49,55,69,98,0,14,61,14,
25,60,64,96,49,80,90,14,31,56,
80,35,58,48,36,34,47,78,97,39,
3,26,74,62,42,76,78,48,79,34,
68,13,79,80,20,61,28,51,95,89,
4,44,49,31,98,69,97,47,7,58,
57,13,92,30,6,74,6,83,93,84,


Sequência de referências de páginas:

94,8,97,34,3,11,77,72,77,48,
37,91,4,79,98,17,43,32,87,57,
63,19,65,67,23,34,35,58,35,57,
25,66,13,55,36,65,24,74,28,61,
97,5,71,22,99,36,29,58,11,6,
76,55,77,7,63,17,40,63,57,51,
20,17,35,75,95,74,16,15,43,55,
37,80,36,74,98,88,20,70,45,5,
49,84,87,91,64,89,31,46,95,61,
57,4,46,62,63,64,66,63,46,71,


Sequência de referências de páginas:

2,25,99,98,19,9,57,51,66,77,
23,53,17,57,82,43,92,41,50,5,
18,70,6,78,58,20,24,66,62,29,
62,85,17,59,72,64,24,85,28,2,
23,54,86,17,96,36,49,85,37,59,
24,24,33,85,65,72,84,41,11,53,
21,74,46,17,37,94,98,23,42,39,
1,37,39,73,13,25,17,66,60,78,
14,84,0,96,79,92,41,41,78,79,
45,35,94,23,92,75,65,4,54,37,


Sequência de referências de páginas:

70,49,84,52,79,1,6,5,8,28,
14,84,11,93,27,8,33,92,91,3,
17,74,95,54,79,2,94,16,88,36,
68,4,81,86,50,47,43,17,73,57,
7,99,29,47,42,89,9,39,48,2,
0,22,12,81,15,40,58,86,4,2,
23,92,35,65,18,45,27,73,41,89,
85,41,61,87,32,12,99,57,67,58,
29,36,10,33,78,61,65,44,3,47,
96,74,99,61,7,68,3,63,62,10,


Sequência de referências de páginas:

56,59,63,95,92,98,30,14,90,85,
91,6,97,4,62,7,40,10,39,61,
96,89,93,61,76,89,88,71,99,97,
71,37,74,30,90,56,84,85,45,80,
24,60,30,98,29,26,34,15,37,43,
45,33,44,66,46,5,37,55,99,32,
97,17,94,10,30,42,86,66,92,93,
62,51,29,21,23,61,41,61,71,9,
41,18,56,79,29,43,71,1,99,77,
1,81,98,49,20,46,40,34,43,59,


Sequência de referências de páginas:

93,31,23,37,74,9,78,45,52,54,
8,90,79,66,46,36,2,5,11,12,
8,17,64,47,78,7,0,28,75,96,
2,97,49,19,98,49,63,6,39,34,
44,58,12,29,83,73,23,50,30,6,
45,43,48,40,28,17,42,92,96,69,
89,75,37,92,99,78,79,56,74,16,
67,58,25,98,37,45,13,77,53,61,
54,85,40,62,49,34,46,16,2,8,
46,20,99,12,92,61,78,11,19,74,


Sequência de referências de páginas:

89,89,28,75,17,22,44,66,19,65,
46,41,97,12,70,38,34,91,22,31,
57,36,95,44,83,34,76,18,73,12,
33,96,21,10,63,80,45,5,96,93,
80,64,74,35,31,14,6,62,57,89,
81,64,54,45,90,68,77,10,39,55,
97,92,69,34,40,30,92,18,50,92,
77,44,33,98,28,29,11,26,68,65,
40,15,85,37,20,45,27,85,76,98,
2,92,62,2,50,47,14,85,60,92,


Sequência de referências de páginas:

38,65,16,11,25,68,59,45,87,83,
57,53,15,74,11,14,68,57,45,91,
50,24,93,73,32,18,78,97,55,7,
37,15,63,97,78,87,97,27,5,24,
32,26,25,53,24,83,42,28,35,66,
24,51,99,32,65,42,83,30,19,86,
54,36,63,52,34,71,91,4,6,91,
72,80,12,60,8,36,46,11,7,40,
18,22,31,1,23,53,59,65,5,60,
62,56,61,40,39,40,72,76,51,37,


Sequência de referências de páginas:

43,80,3,52,95,89,13,55,55,93,
42,38,28,31,64,71,65,84,90,96,
25,78,71,94,51,60,81,82,94,47,
56,70,16,79,12,79,96,77,2,20,
76,85,42,38,4,49,85,3,80,71,
31,48,37,91,3,94,50,41,13,97,
81,42,96,77,82,45,20,15,66,35,
61,65,38,76,99,52,88,3,73,42,
98,12,12,28,62,1,6,29,72,84,
12,42,93,0,4,14,76,49,61,33,


Sequência de referências de páginas:

58,74,68,22,13,88,72,7,13,29,
55,22,4,10,19,92,92,1,13,48,
98,38,68,34,65,21,91,32,8,39,
79,32,67,3,29,20,72,10,27,43,
28,60,46,11,56,81,96,27,12,40,
52,89,33,84,62,23,52,30,85,83,
7,84,94,65,2,78,78,96,94,50,
76,80,10,9,32,22,76,7,77,80,
16,35,67,71,86,64,6,71,82,2,
84,75,54,37,79,61,46,82,77,22,


Sequência de referências de páginas:

58,51,21,51,73,98,88,2,34,15,
3,60,40,19,8,69,25,50,49,8,
67,44,76,97,75,78,97,13,21,77,
2,56,77,49,85,25,61,0,62,70,
4,55,20,35,62,47,7,37,73,23,
83,99,34,77,2,49,91,12,26,71,
69,69,46,11,97,78,46,84,62,94,
6,41,19,72,31,4,7,66,92,16,
4,47,11,67,42,88,32,12,38,71,
86,25,80,82,98,62,78,56,61,66,


Sequência de referências de páginas:

35,13,58,32,91,49,5,96,12,72,
36,24,70,75,65,89,63,1,75,71,
1,45,77,61,9,2,39,35,47,83,
91,30,84,20,82,59,1,9,11,57,
69,61,51,12,78,86,44,46,45,39,
29,51,31,80,16,89,41,89,23,97,
66,56,39,80,5,60,23,33,79,50,
10,37,50,95,79,96,10,58,2,9,
77,91,94,33,79,54,38,99,40,64,
57,78,52,43,37,72,82,69,41,29,


Sequência de referências de páginas:

43,7,18,13,89,55,41,92,32,29,
13,96,76,91,7,38,70,86,21,12,
11,30,49,26,44,66,34,11,34,66,
8,6,15,53,69,95,66,52,91,18,
10,89,54,87,7,55,97,75,10,48,
50,85,10,41,38,85,9,27,83,48,
9,78,4,99,62,26,25,22,48,42,
83,77,32,49,71,53,76,76,7,95,
20,62,53,82,13,22,6,5,27,6,
16,72,69,68,38,14,16,28,77,7,


Sequência de referências de páginas:

42,93,20,93,84,9,97,9,9,97,
88,43,16,31,21,36,79,33,5,50,
60,39,11,88,87,78,61,29,23,36,
16,5,1,41,74,99,51,44,30,97,
7,8,29,3,28,79,76,64,80,64,
16,9,23,14,74,94,80,3,25,66,
87,7,64,95,93,40,42,43,54,83,
97,37,22,58,90,3,77,19,68,82,
72,60,62,93,23,19,59,74,5,96,
90,56,14,28,11,47,88,93,44,9,


Sequência de referências de páginas:

67,41,40,20,48,22,5,89,22,26,
32,43,75,24,15,62,36,44,74,73,
75,3,24,6,37,73,46,86,17,54,
63,13,32,67,18,66,78,53,94,4,
96,25,60,92,68,10,90,71,82,82,
92,71,6,49,24,42,2,94,56,83,
41,87,52,78,41,53,92,56,24,29,
81,40,57,57,95,99,29,26,88,14,
18,19,81,57,96,9,2,13,38,93,
88,68,71,58,7,45,31,4,10,96,


Sequência de referências de páginas:

81,26,10,91,23,36,88,52,62,20,
95,42,72,27,1,76,27,77,5,14,
98,94,41,23,49,16,78,89,19,22,
11,14,89,94,7,34,50,89,94,97,
64,60,25,3,78,40,35,13,32,91,
70,65,38,98,92,61,81,7,7,78,
23,76,92,77,42,97,84,61,27,99,
79,56,24,97,72,9,12,67,30,52,
39,70,66,54,1,92,21,30,26,32,
70,27,51,31,7,8,14,54,47,97,


Sequência de referências de páginas:

90,11,21,42,1,0,28,64,53,13,
58,12,7,40,35,56,96,20,6,59,
34,26,85,2,68,17,6,7,93,59,
67,41,10,14,43,14,49,86,9,20,
80,15,13,63,89,29,44,91,58,2,
84,71,75,39,31,59,74,71,56,56,
13,65,2,69,46,43,7,70,31,39,
60,32,50,62,3,7,14,17,31,64,
74,68,31,90,14,12,90,76,64,9,
24,73,4,23,94,22,72,12,9,77,


Sequência de referências de páginas:

9,21,47,49,19,20,0,0,0,57,
89,27,97,85,8,4,64,93,96,19,
99,54,22,78,4,60,57,51,97,79,
65,2,31,46,60,81,29,10,2,3,
39,8,1,85,71,58,42,20,62,55,
2,66,62,17,6,19,39,48,46,40,
36,28,55,28,47,9,68,87,23,53,
98,21,18,66,56,76,64,11,14,33,
49,11,22,48,7,64,55,55,32,19,
76,7,12,30,75,88,88,52,63,90,


Sequência de referências de páginas:

30,14,98,56,84,0,37,91,92,71,
55,78,25,26,41,12,90,87,40,37,
90,6,15,3,70,45,95,0,23,19,
51,29,13,52,38,9,63,44,77,66,
43,18,31,43,17,23,0,86,22,25,
86,58,88,37,61,35,65,28,29,27,
9,48,78,94,5,99,6,31,10,66,
17,67,28,15,95,32,47,9,62,83,
94,71,25,20,94,82,70,87,67,37,
6,0,5,37,67,76,85,31,73,77,


Sequência de referências de páginas:

46,6,86,87,8,95,26,76,48,94,
3,10,10,5,95,16,72,28,39,84,
62,73,31,24,85,76,86,37,16,48,
30,55,63,91,15,68,8,68,50,40,
27,25,73,27,61,23,19,8,99,90,
24,52,64,9,19,36,62,71,53,91,
78,58,42,93,58,31,90,64,53,62,
22,59,12,50,8,40,96,21,29,68,
33,71,59,93,31,57,28,62,8,21,
9,69,88,97,8,69,82,46,57,6,


Sequência de referências de páginas:

89,85,64,69,12,2,70,5,20,2,
37,20,60,79,19,61,29,69,22,23,
67,86,91,55,22,2,94,37,34,31,
